,average,changeOverTime,close,date,datetime,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-11-08 11:14:00.000000,269.02,-0.0028243426858810786,264.47,2019-11-08,2019-11-08 11:14:00.000000,264.45,11:14 AM,260.452,264.474,-0.002311114131373088,259.4,259.9,264.8,3874833.9191,88.0,264.744,15177.0,229204.59,11.0,266.47,889
2019-11-08 11:15:00.000000,259.732,-0.002754338744710222,264.07,2019-11-08,2019-11-08 11:15:00.000000,267.13,11:15 AM,267.66,262.227,-0.002257851152350876,268.59,259.6,263.26,4256827.6877,95.0,263.57,16253.0,78914.0,2.0,269.2,313
2019-11-08 11:16:00.000000,267.614,-0.0028224144160559892,264.51,2019-11-08,2019-11-08 11:16:00.000000,265.78,11:16 AM,266.68,259.87,-0.0025026868716732996,264.7,265.19,258.44,6268940.3605,150.0,260.31,23554.0,105371.0,4.0,263.89,408
2019-11-08 11:17:00.000000,268.055,-0.003012009863526975,262.19,2019-11-08,2019-11-08 11:17:00.000000,263.411,11:17 AM,262.14,267.511,-0.002575321545431318,264.16,268.54,259.63,2474182.3461,59.0,264.5,9701.0,27558.96,4.0,260.402,108
2019-11-08 11:18:00.000000,268.342,-0.00299035092444759,269.525,2019-11-08,2019-11-08 11:18:00.000000,260.98,11:18 AM,270.977,263.319,-0.0025970085163138207,263.559,259.378,268.07,2409145.5058,56.0,263.857,9336.0,53121.7,2.0,270.09,208
2019-11-08 11:19:00.000000,266.169,-0.0032495133982329977,268.929,2019-11-08,2019-11-08 11:19:00.000000,263.125,11:19 AM,264.15,259.49,-0.002669238924355446,270.13,268.01,263.75,5534295.0953,107.0,270.67,21241.0,1071.16,2.0,269.08,4
2019-11-08 11:20:00.000000,264.022,-0.003196670103626138,259.13,2019-11-08,2019-11-08 11:20:00.000000,265.651,11:20 AM,267.242,260.61,-0.00287289327177427,264.67,266.82,258.32,5296210.6156,117.0,260.646,19777.0,53831.032,4.0,268.67,207
2019-11-08 11:21:00.000000,261.04,-0.00309016539550782,265.76,2019-11-08,2019-11-08 11:21:00.000000,270.53,11:21 AM,265.32,259.217,-0.002663213096756537,260.559,270.9,269.989,3325655.4205,75.0,260.469,12928.0,52627.0,2.0,265.03,201
2019-11-08 11:22:00.000000,267.676,-0.0031349129716332475,263.42,2019-11-08,2019-11-08 11:22:00.000000,259.825,11:22 AM,263.97,268.264,-0.002716953347621323,271.01,267.4,266.17,2638359.4005,58.0,259.28,10401.0,26859.26,3.0,259.935,105
2019-11-08 11:23:00.000000,270.427,-0.003701703541957727,267.755,2019-11-08,2019-11-08 11:23:00.000000,267.307,11:23 AM,260.994,265.458,-0.003287225092491419,259.36,263.2,261.42,8146950.8721,157.0,267.64,31396.0,78842.0,3.0,266.058,304
2019-11-08 11:24:00.000000,259.939,-0.0038826177489162204,269.42,2019-11-08,2019-11-08 11:24:00.000000,258.429,11:24 AM,268.513,268.389,-0.003594071216616768,265.62,259.0,262.61,7361545.9682,176.0,266.46,28899.0,352396.0,11.0,269.25,1368
2019-11-08 11:25:00.000000,259.083,-0.003426105834599738,266.266,2019-11-08,2019-11-08 11:25:00.000000,264.73,11:25 AM,261.146,269.463,-0.003037993738749139,265.17,267.08,266.775,8698404.7039,181.0,267.03,33524.0,105341.3,4.0,259.4,405
2019-11-08 11:26:00.000000,270.657,-0.0036081202755830545,261.9,2019-11-08,2019-11-08 11:26:00.000000,262.5,11:26 AM,262.82,261.474,-0.0030135455429432813,270.76,268.73,266.099,2313825.583,67.0,260.77,9101.0,71059.58,3.0,259.17,271
2019-11-08 11:27:00.000000,265.73,-0.0033076032542022652,260.73,2019-11-08,2019-11-08 11:27:00.000000,270.23,11:27 AM,260.48,264.794,-0.00285257071968972,261.503,261.647,260.009,3956386.8644,70.0,268.59,15535.0,26180.0,1.0,258.67,103
2019-11-08 11:28:00.000000,262.638,-0.0033231466794722995,262.883,2019-11-08,2019-11-08 11:28:00.000000,259.292,11:28 AM,259.248,262.801,-0.0028892429337176386,270.951,264.12,269.63,3815117.6567,90.0,264.95,14375.0,32157.208,3.0,268.714,123
2019-11-08 11:30:00.000000,263.867,-0.002804927484709438,264.587,2019-11-08,2019-11-08 11:30:00.000000,268.43,11:30 AM,267.644,260.085,-0.0023193657837155377,266.84,261.065,270.38,9040442.7885,158.0,258.94,34215.0,55407.765,4.0,265.55,214
2019-11-08 11:31:00.000000,266.068,-0.002418173302316383,259.208,2019-11-08,2019-11-08 11:31:00.000000,258.712,11:31 AM,269.3,268.288,-0.0019020045179464007,263.363,269.45,262.87,4918937.8517,99.0,260.75,18776.0,85107.23,5.0,264.69,334
2019-11-08 11:33:00.000000,265.609,-0.002423961872315551,262.225,2019-11-08,2019-11-08 11:33:00.000000,268.04,11:33 AM,265.59,263.16,-0.0021101178114044717,262.69,263.952,265.2,3282087.9039,59.0,262.373,12387.0,79051.7,3.0,264.98,302
2019-11-08 11:34:00.000000,259.596,-0.002489403278467118,264.48,2019-11-08,2019-11-08 11:34:00.000000,268.15,11:34 AM,260.38,260.79,-0.002008133106618941,267.82,271.02,260.96,2277231.066,59.0,266.98,8949.0,39494.02,2.0,259.07,149
2019-11-08 11:35:00.000000,269.93,-0.0024588930308046407,262.5,2019-11-08,2019-11-08 11:35:00.000000,270.71,11:35 AM,269.979,271.127,-0.002059401291774425,266.46,270.19,268.7,2231118.0,65.0,265.04,8527.0,71223.49,4.0,260.6,281
2019-11-08 11:36:00.000000,269.3,-0.002463943456509616,259.18,2019-11-08,2019-11-08 11:36:00.000000,262.18,11:36 AM,259.12,268.162,-0.002004985073026453,270.74,259.46,261.42,4002362.7666,67.0,260.57,15366.0,26328.74,2.0,260.73,106
2019-11-08 11:37:00.000000,269.893,-0.002494339489095552,268.32,2019-11-08,2019-11-08 11:37:00.000000,269.95,11:37 AM,270.2,270.812,-0.0021104834041674554,267.97,267.44,261.67,1425805.57,43.0,269.493,5643.0,72854.78,4.0,271.08,285
2019-11-08 11:38:00.000000,267.047,-0.002524334652037431,262.29,2019-11-08,2019-11-08 11:38:00.000000,259.63,11:38 AM,260.39,262.004,-0.001929471329189744,270.12,258.69,268.45,3388637.2159,67.0,258.7,13124.0,121738.36,5.0,263.91,457
2019-11-08 11:39:00.000000,260.558,-0.0023126025692726273,269.94,2019-11-08,2019-11-08 11:39:00.000000,263.7,11:39 AM,260.155,269.87,-0.0018361254210904096,261.04,264.59,267.94,4208746.3388,125.0,260.834,16057.0,51922.6,2.0,267.138,205
2019-11-08 11:40:00.000000,267.46,-0.002268547092343614,263.4,2019-11-08,2019-11-08 11:40:00.000000,262.76,11:40 AM,263.55,259.288,-0.001774792820658174,259.71,262.102,267.07,4393262.4637,103.0,266.6,16586.0,26448.0,1.0,264.6,102
2019-11-08 11:41:00.000000,262.128,-0.0020717929435326143,260.628,2019-11-08,2019-11-08 11:41:00.000000,267.233,11:41 AM,267.087,264.42,-0.0016739087243861006,263.14,267.309,266.7,2578816.8025,74.0,260.23,10222.0,26696.4,1.0,264.81,101
2019-11-08 11:42:00.000000,263.08,-0.001895958095712433,266.62,2019-11-08,2019-11-08 11:42:00.000000,262.56,11:42 AM,265.81,269.63,-0.001555065058957365,262.68,270.73,258.8,3948687.516,48.0,270.421,15327.0,27165.35,2.0,260.1,106
2019-11-08 11:43:00.000000,266.213,-0.001922298474915166,269.354,2019-11-08,2019-11-08 11:43:00.000000,264.27,11:43 AM,267.906,258.759,-0.0016058984038531514,267.83,264.178,267.54,2946858.2702,69.0,270.88,11317.0,55877.092,6.0,265.8,211
2019-11-08 11:44:00.000000,265.906,-0.0019259427859500107,259.09,2019-11-08,2019-11-08 11:44:00.000000,265.149,11:44 AM,265.97,262.682,-0.0014800223589955738,268.61,261.09,266.22,3608385.3561,74.0,262.375,14336.0,52384.9,2.0,261.342,203
2019-11-08 11:45:00.000000,270.509,-0.001830447820829463,263.5,2019-11-08,2019-11-08 11:45:00.000000,270.3,11:45 AM,267.995,270.432,-0.0014815444331301019,262.332,265.73,268.18,2298090.5391,56.0,270.8,8733.0,26109.61,4.0,268.7,104
2019-11-08 11:46:00.000000,259.677,-0.0017713476995638794,259.73,2019-11-08,2019-11-08 11:46:00.000000,265.13,11:46 AM,270.96,265.4,-0.001445338841167358,262.9,264.65,269.92,4662907.105,93.0,266.264,18019.0,107564.54,5.0,267.31,411
2019-11-08 11:47:00.000000,270.991,-0.0017670105583619893,264.066,2019-11-08,2019-11-08 11:47:00.000000,269.051,11:47 AM,264.04,270.797,-0.001339625632401915,268.296,270.85,258.6,11751730.59,199.0,263.866,46350.0,155682.8,2.0,258.84,606
2019-11-08 11:48:00.000000,270.665,-0.0017711336358279207,265.5,2019-11-08,2019-11-08 11:48:00.000000,262.937,11:48 AM,265.53,269.558,-0.0014616251883197333,271.3,259.68,269.47,5159287.439,91.0,267.27,19415.0,51777.45,2.0,269.248,207
2019-11-08 11:49:00.000000,266.723,-0.0017934095312432446,265.24,2019-11-08,2019-11-08 11:49:00.000000,261.706,11:49 AM,269.4,260.789,-0.0013488647651780736,261.6,264.092,260.7,1765275.01,48.0,261.73,6960.0,104214.4,4.0,258.57,414
2019-11-08 11:50:00.000000,260.093,-0.002155954027003878,269.83,2019-11-08,2019-11-08 11:50:00.000000,265.39,11:50 AM,267.77,267.983,-0.0016380204619125998,269.021,267.1,261.9,6436972.7445,109.0,262.49,24508.0,55446.7,3.0,260.53,215
2019-11-08 11:51:00.000000,269.772,-0.002255138567764749,258.62,2019-11-08,2019-11-08 11:51:00.000000,259.68,11:51 AM,262.58,270.256,-0.0018141691234997248,270.19,267.57,262.01,4263431.226,94.0,261.93,16292.0,104938.0,4.0,262.06,409
2019-11-08 11:52:00.000000,260.605,-0.0023266075193716556,268.9,2019-11-08,2019-11-08 11:52:00.000000,269.04,11:52 AM,266.645,270.475,-0.001824584196164534,264.98,260.17,262.03,4290479.4283,89.0,261.857,16621.0,47272.717,2.0,267.046,179
2019-11-08 11:53:00.000000,269.608,-0.001916721131687752,258.91,2019-11-08,2019-11-08 11:53:00.000000,258.705,11:53 AM,259.827,267.663,-0.0014594747383464598,258.55,262.383,263.615,3521756.4498,80.0,263.611,13305.0,130341.0,5.0,269.902,507
2019-11-08 11:55:00.000000,261.829,-0.0018647284414195313,258.61,2019-11-08,2019-11-08 11:55:00.000000,270.178,11:55 AM,264.05,270.97,-0.001461881985245101,270.45,264.33,264.76,2784234.0791,54.0,262.719,10483.0,129536.2,5.0,259.465,521
2019-11-08 11:56:00.000000,266.987,-0.002027535056261767,262.93,2019-11-08,2019-11-08 11:56:00.000000,269.76,11:56 AM,265.91,265.33,-0.0016443911734683406,267.68,270.58,266.5,3607032.727,67.0,259.962,13823.0,136629.11,7.0,265.31,529
2019-11-08 11:57:00.000000,269.449,-0.001872970121245035,262.74,2019-11-08,2019-11-08 11:57:00.000000,265.501,11:57 AM,271.26,267.055,-0.0014233315612672804,271.12,258.82,267.34,1471230.777,41.0,263.93,5914.0,55568.836,4.0,262.02,219
2019-11-08 11:58:00.000000,267.578,-0.0018068286093775793,262.99,2019-11-08,2019-11-08 11:58:00.000000,270.55,11:58 AM,262.35,260.987,-0.001408528788682559,267.57,268.266,264.58,6598495.0755,115.0,259.61,25900.0,137313.07,6.0,267.642,514
2019-11-08 11:59:00.000000,270.651,-0.0017795279766715077,267.749,2019-11-08,2019-11-08 11:59:00.000000,259.47,11:59 AM,262.284,264.945,-0.001382706474567714,263.34,267.64,258.9,3278402.2,63.0,268.58,12630.0,80382.3,3.0,266.93,303
2019-11-08 12:00:00.000000,260.95,-0.001485846749822104,266.294,2019-11-08,2019-11-08 12:00:00.000000,271.424,12 PM,259.855,259.195,-0.0010755083970142194,267.7,259.23,267.32,5578428.3348,77.0,267.26,21009.0,27542.02,2.0,267.423,108
2019-11-08 12:01:00.000000,259.15,-0.001387623914347336,266.13,2019-11-08,2019-11-08 12:01:00.000000,269.31,12:01 PM,265.87,267.698,-0.001006493532557832,264.405,265.15,262.86,3146096.78,54.0,261.9,12225.0,26822.0,1.0,266.02,104
2019-11-08 12:02:00.000000,270.69,-0.0014251018222567443,269.07,2019-11-08,2019-11-08 12:02:00.000000,264.18,12:02 PM,261.44,266.15,-0.001085702358139982,264.74,259.42,270.63,3136179.6887,77.0,267.48,12191.0,52105.0,2.0,262.94,203
2019-11-08 12:03:00.000000,266.944,-0.0015563501587184919,268.67,2019-11-08,2019-11-08 12:03:00.000000,259.81,12:03 PM,265.97,266.477,-0.0011386298212071285,265.871,267.85,265.19,2140388.0064,34.0,263.417,8117.0,31961.3,3.0,259.28,124
2019-11-08 12:04:00.000000,260.7,-0.001679177432949992,266.56,2019-11-08,2019-11-08 12:04:00.000000,270.63,12:04 PM,261.15,269.472,-0.001196089847064869,262.837,267.11,267.71,2569002.7758,66.0,268.91,9602.0,54030.0,2.0,267.01,202
2019-11-08 12:06:00.000000,258.84,-0.0016282773678445383,269.4,2019-11-08,2019-11-08 12:06:00.000000,271.28,12:06 PM,265.64,270.271,-0.0011452552076430152,269.72,269.2,270.8,2453575.1781,62.0,260.29,9604.0,52752.0,2.0,266.52,204
2019-11-08 12:07:00.000000,268.393,-0.00186075941139076,269.47,2019-11-08,2019-11-08 12:07:00.000000,269.088,12:07 PM,267.22,259.7,-0.0014100331403932717,271.28,259.03,268.21,6066782.3815,126.0,264.21,23564.0,263554.0,1.0,258.749,1025
2019-11-08 12:08:00.000000,266.479,-0.0015043939066594384,259.0,2019-11-08,2019-11-08 12:08:00.000000,264.6,12:08 PM,269.32,267.695,-0.00110907609379664,261.7,270.8,263.613,9774452.5374,116.0,259.83,38425.0,184697.0,7.0,261.895,719
2019-11-08 12:09:00.000000,264.541,-0.0016148855847536894,260.498,2019-11-08,2019-11-08 12:09:00.000000,269.78,12:09 PM,266.491,266.045,-0.0011555969224112488,260.967,259.5,262.713,5112949.6173,94.0,264.829,19541.0,840797.537,9.0,264.536,3285
2019-11-08 12:10:00.000000,259.304,-0.001555329376283125,259.4,2019-11-08,2019-11-08 12:10:00.000000,266.21,12:10 PM,260.04,267.776,-0.0011148571487387489,268.48,263.5,266.26,3043665.6152,90.0,259.46,11639.0,316794.2,5.0,264.57,1237
2019-11-08 12:11:00.000000,258.656,-0.0017715371358170558,263.254,2019-11-08,2019-11-08 12:11:00.000000,267.568,12:11 PM,263.33,267.241,-0.0013031057615528793,264.29,267.53,270.86,3817815.209,70.0,259.75,14850.0,61196.69,4.0,260.776,242
2019-11-08 12:13:00.000000,259.441,-0.001518968574213419,267.085,2019-11-08,2019-11-08 12:13:00.000000,265.06,12:13 PM,265.25,262.98,-0.0011257840058002963,267.43,259.36,262.58,3845237.3588,45.0,263.03,14417.0,55624.869,3.0,264.68,216
2019-11-08 12:14:00.000000,261.106,-0.0015432577228199377,267.239,2019-11-08,2019-11-08 12:14:00.000000,269.088,12:14 PM,267.57,265.012,-0.0011610650996092895,260.34,258.8,263.47,1892603.14,50.0,268.41,7303.0,86919.659,4.0,262.58,340
2019-11-08 12:15:00.000000,265.786,-0.0016449258721675287,262.97,2019-11-08,2019-11-08 12:15:00.000000,270.09,12:15 PM,259.687,264.728,-0.0012076155137185711,266.02,260.43,270.63,1984678.06,57.0,260.97,7672.0,29751.0,2.0,261.309,114
2019-11-08 12:16:00.000000,260.857,-0.0019707574808821766,259.53,2019-11-08,2019-11-08 12:16:00.000000,267.61,12:16 PM,267.03,270.869,-0.001457281000414404,269.9,267.83,268.31,6050511.5224,148.0,262.92,23340.0,160137.0,6.0,260.8,613
2019-11-08 12:17:00.000000,271.108,-0.0020368253978458642,260.5,2019-11-08,2019-11-08 12:17:00.000000,261.34,12:17 PM,266.768,271.058,-0.0015825153656763308,270.23,268.56,262.173,2479046.994,55.0,267.27,9513.0,296171.25,3.0,271.2,1185
2019-11-08 12:18:00.000000,265.75,-0.001929915934611071,262.17,2019-11-08,2019-11-08 12:18:00.000000,258.59,12:18 PM,265.76,266.724,-0.0015934696217203576,266.15,265.48,260.86,2051710.8077,55.0,261.4,7777.0,26558.0,1.0,262.41,102
2019-11-08 12:19:00.000000,259.58,-0.001833020801227064,270.29,2019-11-08,2019-11-08 12:19:00.000000,261.29,12:19 PM,267.92,268.078,-0.001504824227903881,260.38,262.51,268.73,2575516.5059,57.0,268.39,10154.0,123692.35,4.0,262.14,491
2019-11-08 12:20:00.000000,265.875,-0.0018104059039412616,270.92,2019-11-08,2019-11-08 12:20:00.000000,265.2,12:20 PM,270.88,268.053,-0.001330758755244906,270.01,271.3,266.313,3897260.5849,60.0,270.1,14949.0,6476.68,2.0,267.2,26
2019-11-08 12:22:00.000000,261.969,-0.0018339384994225712,266.2,2019-11-08,2019-11-08 12:22:00.000000,266.0,12:22 PM,258.74,267.246,-0.0014295772486166577,263.4,263.038,259.46,1250684.4072,42.0,270.2,4880.0,37921.3,5.0,268.5,145
2019-11-08 12:23:00.000000,269.17,-0.001894932836053647,263.63,2019-11-08,2019-11-08 12:23:00.000000,267.56,12:23 PM,264.97,267.87,-0.001703799135558723,258.49,261.533,263.57,5086173.4366,100.0,268.21,20298.0,27327.84,2.0,265.6,102
2019-11-08 12:25:00.000000,260.628,-0.001965756572454128,259.567,2019-11-08,2019-11-08 12:25:00.000000,266.142,12:25 PM,264.271,269.208,-0.0015487761710488524,264.19,262.525,267.45,1821686.2457,45.0,265.39,7205.0,26138.1,1.0,260.198,105
2019-11-08 12:27:00.000000,262.754,-0.00198488855044681,259.213,2019-11-08,2019-11-08 12:27:00.000000,270.602,12:27 PM,261.666,271.404,-0.0014480470006576472,265.5,261.75,262.43,1531955.6656,43.0,266.411,5853.0,26170.2,1.0,270.06,105
2019-11-08 12:28:00.000000,269.35,-0.0019992818353033828,268.74,2019-11-08,2019-11-08 12:28:00.000000,267.62,12:28 PM,264.24,260.554,-0.001549575960056737,258.58,260.0,265.26,1942535.8284,52.0,269.0,7404.0,25886.0,1.0,265.92,103
2019-11-08 12:31:00.000000,263.46,-0.002084247997088842,260.06,2019-11-08,2019-11-08 12:31:00.000000,270.24,12:31 PM,263.19,263.467,-0.0016289094480231765,262.33,265.25,261.374,1158322.1433,24.0,260.053,4531.0,26509.0,1.0,263.83,103
2019-11-08 12:32:00.000000,264.324,-0.001992008465655498,270.341,2019-11-08,2019-11-08 12:32:00.000000,261.86,12:32 PM,270.11,263.935,-0.0014964948467364812,258.72,267.24,260.38,3388054.2807,80.0,258.51,13297.0,132504.81,3.0,259.101,497
2019-11-08 12:33:00.000000,269.3,-0.0017379913562837318,267.2,2019-11-08,2019-11-08 12:33:00.000000,259.91,12:33 PM,259.08,260.116,-0.001343776630414143,264.41,264.87,265.388,4628864.81,103.0,269.86,17754.0,134297.0,4.0,258.77,519
2019-11-08 12:34:00.000000,261.859,-0.0017622877349566116,260.379,2019-11-08,2019-11-08 12:34:00.000000,265.741,12:34 PM,261.438,264.961,-0.0013313391227086986,263.815,269.62,268.354,3625726.9264,85.0,268.42,14038.0,51889.0,2.0,268.584,201
2019-11-08 12:36:00.000000,263.553,-0.0018594374897599032,263.017,2019-11-08,2019-11-08 12:36:00.000000,263.54,12:36 PM,264.048,261.14,-0.001403661828985219,260.2,260.034,266.6,918608.283,28.0,270.828,3554.0,53775.8,2.0,268.51,206
2019-11-08 12:37:00.000000,260.1,-0.0018722552934788365,271.4,2019-11-08,2019-11-08 12:37:00.000000,267.1,12:37 PM,262.9,271.211,-0.0013641883819672659,264.87,268.94,259.52,2495456.5179,74.0,267.7,9921.0,130296.0,5.0,264.9,491
2019-11-08 12:38:00.000000,271.18,-0.0014880011572443689,262.125,2019-11-08,2019-11-08 12:38:00.000000,268.378,12:38 PM,261.855,259.41,-0.000989125516612163,261.98,265.55,260.88,5536694.4967,58.0,262.01,20688.0,54211.0,2.0,259.235,204
2019-11-08 12:39:00.000000,269.083,-0.0010485609879625792,261.56,2019-11-08,2019-11-08 12:39:00.000000,266.43,12:39 PM,264.83,259.75,-0.0006429487460717754,271.63,259.88,261.872,12469309.7232,101.0,271.41,47219.0,70060.8,4.0,266.64,261
2019-11-08 12:40:00.000000,269.08,-0.0010018004057368573,268.66,2019-11-08,2019-11-08 12:40:00.000000,262.22,12:40 PM,270.4,270.669,-0.00049765485030296,270.88,270.831,268.6,8964848.3284,118.0,260.59,34547.0,80162.0,3.0,263.83,310
2019-11-08 12:41:00.000000,259.25,-0.0007685157143528707,266.56,2019-11-08,2019-11-08 12:41:00.000000,262.52,12:41 PM,262.8,263.706,-0.00041092997352579674,270.57,268.04,259.59,7075700.0122,113.0,263.03,27686.0,26712.0,1.0,264.25,103
2019-11-08 12:42:00.000000,271.065,-0.0007585720279853163,266.418,2019-11-08,2019-11-08 12:42:00.000000,260.913,12:42 PM,260.372,265.195,-0.0004339682388187842,270.05,269.43,271.01,4165126.1728,101.0,268.07,16604.0,27694.236,2.0,264.079,110
2019-11-08 12:43:00.000000,262.24,-0.0008364917493438233,264.761,2019-11-08,2019-11-08 12:43:00.000000,261.715,12:43 PM,259.751,264.89,-0.0004114009138381837,267.66,266.46,266.57,3459541.6224,72.0,262.707,12853.0,53315.0,2.0,270.537,205
2019-11-08 12:44:00.000000,269.129,-0.0009420372022841071,267.08,2019-11-08,2019-11-08 12:44:00.000000,266.23,12:44 PM,271.122,262.329,-0.000550888961541244,267.75,262.39,267.45,3946422.997,91.0,267.05,15279.0,179012.96,5.0,268.669,687
2019-11-08 12:45:00.000000,270.476,-0.0004751189865369265,266.56,2019-11-08,2019-11-08 12:45:00.000000,270.72,12:45 PM,262.569,262.49,-9.15194930442184e-05,264.99,261.65,268.07,8530023.853,141.0,260.32,32046.0,66319.05,4.0,261.808,257
2019-11-08 12:46:00.000000,260.278,-0.0004187816029093109,268.19,2019-11-08,2019-11-08 12:46:00.000000,261.0,12:46 PM,265.85,259.253,4.019776424429647e-06,267.66,265.32,259.1,4883340.8311,89.0,271.438,18813.0,131201.4,5.0,261.124,519
2019-11-08 12:47:00.000000,261.738,-0.00037446492760657,258.87,2019-11-08,2019-11-08 12:47:00.000000,264.199,12:47 PM,271.57,260.581,5.651875081477156e-05,269.86,264.9,260.75,7253988.102,159.0,262.33,27554.0,4715.3,3.0,271.053,18
2019-11-08 12:48:00.000000,264.158,-0.0003199710927723082,271.27,2019-11-08,2019-11-08 12:48:00.000000,266.86,12:48 PM,264.02,266.353,6.772382582169872e-05,271.56,266.437,268.22,5425329.516,93.0,268.926,20620.0,244191.4,5.0,263.42,903
2019-11-08 12:49:00.000000,267.04,-0.00033649492320593087,268.28,2019-11-08,2019-11-08 12:49:00.000000,270.671,12:49 PM,268.55,260.544,0.00010399637640481361,269.36,269.4,262.95,7500606.3754,126.0,271.353,28404.0,235461.4,9.0,262.22,914
2019-11-08 12:50:00.000000,263.09,-0.0005479108833682731,262.606,2019-11-08,2019-11-08 12:50:00.000000,265.29,12:50 PM,271.249,259.611,-8.893784811109091e-05,266.226,269.24,266.22,7953134.942,177.0,268.43,30412.0,79966.0,3.0,266.58,307
2019-11-08 12:52:00.000000,264.773,-0.0003991096613950865,265.8,2019-11-08,2019-11-08 12:52:00.000000,259.1,12:52 PM,266.74,259.516,4.035289796476251e-05,269.12,260.2,260.53,2305176.7922,59.0,264.48,9046.0,27414.89,2.0,266.339,103
2019-11-08 12:53:00.000000,264.351,-0.000271740542904735,266.21,2019-11-08,2019-11-08 12:53:00.000000,263.68,12:53 PM,263.658,264.306,0.0001839538790441501,267.1,265.15,268.98,4480628.1576,64.0,265.39,16863.0,101544.37,7.0,264.05,395
