,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,symbol,week52High,week52Low,ytdChange
116,5748.0,previousclose,0.0,0.0,,,"GreenPower Motor Co., Inc.",,,,,,,,,,,,,,,,,0.4558,Previous close,"July 2, 2019",1605501874802.0,0,,40733691.0,,,-18.52,0.4523,GPVRF,0.593,0.27,0.310494
117,27305.0,close,-0.11,-0.02216,5.3,1598499012760.0,Viaan Industries Ltd.,,,,,,,,,,,,,,,,,5.2,Close,"July 3, 2019",1608832898372.0,0,,0.0,,,,5.44,537524-IB,20.95,5.0,-0.570723977546575
118,222033.0,previousclose,0.0,0.0,,,EEStor Corp.,,,,,,,,,,,,,,,,,0.047,Previous close,"July 2, 2019",1583807125608.0,0,,0.0,,,,0.047,ESU-CV,0.31,0.04,-0.694135
119,,previousclose,,,,,MAN SE,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,MAOGY,0.0,0.0,0.0
120,0.0,previousclose,0.0,0.0,,,Skyworth Digital Holdings Ltd.,,,,,,,,,,,,,,,,,0.279,Previous close,"June 21, 2019",1633794047837.0,0,,863263807.0,,,22.71,0.287,SWDHF,0.36,0.2,0.311623
121,2903.0,previousclose,0.0,0.0,,,"iEntertainment Network, Inc.",,,,,,,,,,,,,,,,,0.023,Previous close,"July 2, 2019",1574784032856.0,0,,938479.0,,,-0.35,0.024,IENT,0.08,0.0054,0.538503
122,0.0,previousclose,0.0,0.0,,,"Hovnanian Enterprises, Inc.",,,,,,,,,,,,,,,,,12.9,Previous close,"July 2, 2019",1626271418525.0,0,,76415087.0,,,6.5,12.9,HOVVB,46.0,12.9,-0.744509
123,5339.0,previousclose,0.0,0.0,,,"Great Wall Motor Co., Ltd.",,,,,,,,,,,,,,,,,7.08,Previous close,"July 2, 2019",1581263554258.0,0,,,,,11.3,7.26,GWLLY,8.95,5.16,0.254935
124,285984.0,previousclose,0.0,0.0,,,"Tamino Minerals, Inc.",,,,,,,,,,,,,,,,,0.0012,Previous close,"July 2, 2019",1604690340819.0,0,,275594.0,,,-0.15,0.0013,TINO,0.0044,0.0006,0.5
125,196480.0,close,0.87,0.04224,21.12,1597326423548.0,"Mastercraft Boat Holdings, Inc.",21.73,1630051692644.0,0.0,0.0,21.26,1577123924810.0,21.78,0.0,0.0,0.0,0.0,1613385288504.0,0.06457838353700371,21.76,25.0,9567.0,20.85,Close,"July 3, 2019",1578021566527.0,147914,20.52,400152711.0,21.03,1569859119623.0,8.97,20.55,MCFT,40.3,17.7,0.084573
126,2198.0,close,0.15,0.05017,3.3,1606601958585.0,Kuwer Industries Ltd.,,,,,,,,,,,,,,,,,3.3,Close,"July 3, 2019",1607379058558.0,0,,0.0,,,,3.09,530421-IB,8.07,3.06,-0.369366
127,1246.0,previousclose,0.0,0.0,,,"LG Electronics, Inc.",,,,,,,,,,,,,,,,,14.0,Previous close,"July 2, 2019",1601441973171.0,0,,0.0,,,,14.0,LGLD-LN,15.9,11.5,0.23587
128,88260.0,previousclose,0.0,0.0,,,Volkswagen AG,,,,,,,,,,,,,,,,,17.37,Previous close,"July 2, 2019",1570883639988.0,0,,,,,6.76,17.46,VWAGY,19.5,15.0,0.119484
129,17650.0,previousclose,0.0,0.0,,,Scio Diamond Technology Corp.,,,,,,,,,,,,,,,,,0.0134,Previous close,"July 2, 2019",1631856445653.0,0,,864263.0,,,-0.27,0.0132,SCIO,0.05,0.0057,0.30807
130,118188.0,previousclose,0.0,0.0,,,Games Workshop Group Plc,,,,,,,,,,,,,,,,,51.8,Previous close,"July 2, 2019",1604291952947.0,0,,0.0,,,,51.8,GAW-LN,53.6,28.7,0.660206
131,4430.0,close,-0.07,-0.0138,5.2,1599436233355.0,Lypsa Gems & Jewellery Ltd.,,,,,,,,,,,,,,,,,5.42,Close,"July 3, 2019",1629623568397.0,0,,0.0,,,,5.35,534532-IB,18.34,4.89,-0.441042
132,53697.0,close,-3037.0,-0.0296,98364.0,1589410752217.0,Com2uS Corp.,,,,,,,,,,,,,,,,,98699.0,Close,"July 3, 2019",1605174774636.0,0,,0.0,,,,101699.0,078340-KP,189580.0,96258.0,-0.2655784545178278
133,79804.0,close,-0.19,-0.00973,19.71,1568962594739.0,Blue Bird Corp.,0.0,1592960131531.0,0.0,0.0,19.56,1618917765765.0,,0.0,0.0,0.0,0.0,1599225106515.0,0.009134331396803108,19.268,104.0,742.0,19.77,Close,"June 19, 2019",1583707962410.0,82258,,519716081.0,19.4,1613629509133.0,15.02,20.2,BLBD,27.61,,0.045545
134,3738.0,previousclose,0.0,0.0,,,"Sega Sammy Holdings, Inc.",,,,,,,,,,,,,,,,,3.05,Previous close,"July 2, 2019",1594178443298.0,0,,,,,120.71,3.11,SGAMY,4.59,2.72,-0.100056
135,,previousclose,0.0,0.0,,,Consorcio Hogar SA de CV,,,,,,,,,,,,,,,,,2.9,Previous close,"September 16, 2016",1518201496118.0,0,,0.0,,,,2.9,HOGARB-MM,0.0,0.0,0.0
136,,previousclose,,,,,Tatung Co.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,TAT-LN,0.0,0.0,0.0
137,,previousclose,,,,,"KATITAS Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,KTITF,0.0,0.0,0.0
138,338.0,previousclose,0.0,0.0,,,"Point Capital, Inc.",,,,,,,,,,,,,,,,,0.4,Previous close,"July 2, 2019",1617473299784.0,0,,9746706.0,,,-72.31,0.4,PTCI,1.0,0.233,-0.5
139,0.0,previousclose,0.0,0.0,,,"KUMHO TIRE Co., Inc.",,,,,,,,,,,,,,,,,4.5,Previous close,"May 29, 2019",1594527136321.0,0,,0.0,,,,4.6,KHTC-LN,0.0,0.0,0.0
140,342.0,previousclose,0.0,0.0,,,Compagnie Financière Richemont SA,,,,,,,,,,,,,,,,,1644.02,Previous close,"July 2, 2019",1587215447803.0,0,,0.0,,,,1643.69,CFRIN-MM,1636.88,1241.86,0.335827
141,0.0,previousclose,0.0,0.0,,,"Bollinger Industries, Inc.",,,,,,,,,,,,,,,,,20.0,Previous close,"December 31, 2018",1547443409426.0,0,,90366042.0,,,114.16,21.0,BOLL,20.0,21.0,0.0
142,1206.0,close,-0.11,-0.04789,2.4,1623347027100.0,Govind Rubber Ltd.,,,,,,,,,,,,,,,,,2.4,Close,"July 3, 2019",1632754076728.0,0,,0.0,,,,2.48,509148-IB,13.79,2.39,-0.735949
143,68528.0,close,3.4,0.00261,1368.8,1565889147088.0,Titan Co. Ltd.,,,,,,,,,,,,,,,,,1345.6,Close,"July 3, 2019",1613135687447.0,0,,0.0,,,,1334.8,500114-IB,1385.55,750.4,0.438618
144,1.0,previousclose,0.0,0.0,,,Mizuno Corp.,,,,,,,,,,,,,,,,,23.28,Previous close,"July 2, 2019",1606227817762.0,0,,608760062.0,,,11.17,23.46,MIZUF,24.07,24.11,-0.004377
145,1238673.0,close,-1.4,-0.00866,162.52,1591375777916.0,Tata Motors Ltd.,,,,,,,,,,,,,,,,,169.12,Close,"July 3, 2019",1589884349111.0,0,,0.0,,,,165.2,500570-IB,289.0,148.1,-0.04666
146,1176207.0,close,30.0,0.01211,2646.0,1635063886103.0,"Ewon Comfortech Co., Ltd.",,,,,,,,,,,,,,,,,2616.0,Close,"July 3, 2019",1618418100074.0,0,,0.0,,,,2511.0,088290-KP,3989.0,1058.0,1.2202642283322136
147,398.0,close,0.0,0.0,7.49,1636738092851.0,Kamanwala Housing & Construction Ltd.,,,,,,,,,,,,,,,,,7.42,Close,"July 3, 2019",1581431815888.0,0,,0.0,,,,7.35,511131-IB,12.0,5.7,0.13457
148,37682778.0,close,0.32,0.11168,3.16,1638786236956.0,"NIO, Inc. (China)",3.25,1595217268738.0,0.03,0.00997,3.17,1610332893076.0,3.44,0.0,0.0,0.0,0.0,1581911660362.0,0.07050267266160554,3.25,25.0,5194886.0,3.21,Close,"July 3, 2019",1568574708678.0,77423403,3.0,,2.96,1628968319045.0,-0.96,2.96,NIO,14.2,2.41,-0.4544882956148476
149,873958.0,close,4.09,0.00607,701.29,1597877446190.0,Mahindra & Mahindra Ltd.,,,,,,,,,,,,,,,,,682.52,Close,"July 3, 2019",1638983046136.0,0,,0.0,,,,683.5,500520-IB,1028.0,602.0,-0.0907122148705823
150,74450.0,close,9652.0,0.0212,487175.0,1585051415238.0,NCsoft Corp.,,,,,,,,,,,,,,,,,483621.0,Close,"July 3, 2019",1566023065203.0,0,,0.0,,,,481185.0,036570-KP,547410.0,366187.0,0.024502
151,3.0,close,0.0,0.0,10.86,1584637931253.0,East Buildtech Ltd.,,,,,,,,,,,,,,,,,11.08,Close,"July 3, 2019",1619093218630.0,0,,0.0,,,,11.01,507917-IB,10.84,7.4,0.56165
152,25.0,previousclose,0.0,0.0,,,Thule Group AB,,,,,,,,,,,,,,,,,12.79,Previous close,"July 2, 2019",1590785795407.0,0,,,,,6.59,12.37,THUPY,12.37,12.8,0.0
153,53351.0,previousclose,0.0,0.0,,,Trigano SA,,,,,,,,,,,,,,,,,98.0,Previous close,"July 2, 2019",1567850934569.0,0,,0.0,,,,95.8,TRI-FP,139.0,68.0,0.204691
154,0.0,previousclose,0.0,0.0,,,"TRB Systems International, Inc.",,,,,,,,,,,,,,,,,0.0037,Previous close,"July 2, 2019",1609395532557.0,0,,116561.0,,,0.06,0.0036,TRBX,0.015,0.0025,0.4
155,11025399.0,close,0.48,0.00512,93.58,1562644219718.0,"Roku, Inc.",98.09,1624030586627.0,-0.06,-0.00065,94.92,1617489177139.0,94.9,0.0,0.0,0.0,0.0,1594472799761.0,0.006530724582541787,98.19,21.0,48456.0,94.89,Close,"July 3, 2019",1586368529905.0,7544784,92.285,11127527429.0,96.15,1571423128737.0,-866.58,94.55,ROKU,112.49,27.2,1.899998
156,0.0,previousclose,0.0,0.0,,,Goodbaby International Holdings Ltd.,,,,,,,,,,,,,,,,,0.3,Previous close,"June 21, 2019",1583208967522.0,0,,517062353.0,,,24.0,0.3,GBBYF,0.3,0.3,0.0
157,23947.0,previousclose,0.0,0.0,,,"Haier Smart Home Co., Ltd.",,,,,,,,,,,,,,,,,1.0,Previous close,"July 2, 2019",1602622292546.0,0,,0.0,,,,1.0,690D-GY,1.13,0.792,0.222926
158,0.0,close,0.0,0.0,0.33,1574524465200.0,Surana Corp. Ltd.,,,,,,,,,,,,,,,,,0.33,Close,"July 3, 2019",1606297839352.0,0,,0.0,,,,0.33,531102-IB,0.61,0.32,-0.031197
159,447490773.0,previousclose,0.0,0.0,,,"Lans Holdings, Inc.",,,,,,,,,,,,,,,,,0.0009,Previous close,"July 2, 2019",1638106427717.0,0,,230643.0,,,0.0,0.0009,LAHO,0.0018,0.0001,8.0
160,4287.0,previousclose,0.0,0.0,,,Barratt Developments Plc,,,,,,,,,,,,,,,,,8.06,Previous close,"July 2, 2019",1636732922756.0,0,,8194857721.0,,,8.34,7.96,BTDPF,8.16,5.5,0.367751
161,196139.0,close,13.0,0.02525,549.0,1579195783047.0,"KR MOTORS Co., Ltd.",,,,,,,,,,,,,,,,,545.0,Close,"July 3, 2019",1620456678748.0,0,,0.0,,,,551.0,000040-KP,695.0,482.0,0.11388
162,,previousclose,0.0,0.0,,,Texel Industries Ltd.,,,,,,,,,,,,,,,,,1.4,Previous close,"July 19, 2013",1391043013080.0,0,,0.0,,,,1.3,526638-IB,0.0,0.0,0.0
163,,previousclose,,,,,Goodyear Tire & Rubber Co.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,GT-MM,0.0,0.0,0.0
164,33581.0,previousclose,0.0,0.0,,,"Dorel Industries, Inc.",,,,,,,,,,,,,,,,,11.0,Previous close,"July 2, 2019",1634149755155.0,0,,0.0,,,,11.1,DII-B-CT,27.81,10.3,-0.377447
165,,previousclose,,,,,Pushpsons Industries Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,531562-IB,0.0,0.0,0.0
166,723.0,previousclose,0.0,0.0,,,Zapf Creation AG,,,,,,,,,,,,,,,,,28.14,Previous close,"July 2, 2019",1626164494895.0,0,,186139002.0,,,25.51,28.72,ZAPNF,28.49,23.08,0.12505
167,46034.0,close,0.08,0.00312,27.1,1615842220064.0,Brunswick Corp.,27.41,1613634581209.0,-0.18,-0.0065,26.66,1634330385848.0,27.096,0.0,0.0,0.0,0.0,1581784625110.0,0.0037517963402699103,26.01,103.0,101.0,26.65,Close,"July 3, 2019",1611351163182.0,27482,27.23,2371585085.0,26.85,1630305333444.0,,26.74,BC-C,27.24,25.6,0.04568
168,264501.0,close,0.35,0.00445,83.6,1621546860506.0,Tata Motors Ltd.,,,,,,,,,,,,,,,,,81.2,Close,"July 3, 2019",1633556014416.0,0,,0.0,,,,82.63,570001-IB,166.7,73.56,-0.1087984819638187
169,1011.0,previousclose,0.0,0.0,,,"Innovative Holdings Alliance, Inc.",,,,,,,,,,,,,,,,,0.01,Previous close,"July 2, 2019",1572338088591.0,0,,6418.0,,,-2.93,0.01,IHAI,0.02,0.007,-0.108594
170,8650.0,close,0.05,0.01536,3.5,1629639300768.0,"Ocean Bio-Chem, Inc.",3.5,1566390422484.0,0.07,0.02079,3.47,1591893756013.0,3.59,0.0,0.0,0.0,0.0,1588406106333.0,0.0009997159980729695,3.5,25.0,24.0,3.5,Close,"July 3, 2019",1592975505781.0,24753,3.316,32299368.0,3.39,1623465473221.0,10.9,3.42,OBCI,4.8,3.0,0.025041
171,13.0,previousclose,0.0,0.0,,,"Capstone Systems, Inc.",,,,,,,,,,,,,,,,,1.46,Previous close,"July 2, 2019",1590262816513.0,0,,0.0,,,,1.5,CPSN,5.0,1.47,-0.457852
172,0.0,previousclose,0.0,0.0,,,Unisync Corp.,,,,,,,,,,,,,,,,,2.61,Previous close,"April 12, 2019",1570877660120.0,0,,47058328.0,,,-49.65,2.65,USYNF,3.29,2.58,-0.18398
173,28962.0,close,-10.9,-0.00416,2632.08,1620154595547.0,Hero MotoCorp Ltd.,,,,,,,,,,,,,,,,,2672.65,Close,"July 3, 2019",1604277188396.0,0,,0.0,,,,2678.39,500182-IB,3729.0,2586.0,-0.16191
174,836.0,previousclose,0.0,0.0,,,Steinhoff International Holdings NV,,,,,,,,,,,,,,,,,0.0954,Previous close,"July 2, 2019",1564598891172.0,0,,405331433.0,,,-0.06,0.0953,STHHF,0.2724,0.098,-0.281359
175,12452.0,previousclose,0.0,0.0,,,"Longport, Inc.",,,,,,,,,,,,,,,,,0.002,Previous close,"July 2, 2019",1581001157848.0,0,,47035.0,,,-0.03,0.002,LPTI,0.005,0.001,1.0
176,24.0,previousclose,0.0,0.0,,,Berkeley Group Holdings Plc,,,,,,,,,,,,,,,,,48.0,Previous close,"July 2, 2019",1588495989826.0,0,,,,,7.42,48.0,BKGFY,55.0,44.77,0.073426
177,47196.0,previousclose,0.0,0.0,,,"GreenPower Motor Co., Inc.",,,,,,,,,,,,,,,,,0.59,Previous close,"July 2, 2019",1568385777754.0,0,,0.0,,,,0.6,GPV-CV,0.76,0.362,0.326209
178,3813.0,close,-46.3,-0.02719,1645.5,1629381505956.0,Whirlpool of India Ltd.,,,,,,,,,,,,,,,,,1664.2,Close,"July 3, 2019",1595359268347.0,0,,0.0,,,,1686.3,500238-IB,1888.89,1279.6,0.12416768258901348
179,1777.0,previousclose,0.0,0.0,,,Western Metals Corp.,,,,,,,,,,,,,,,,,0.225,Previous close,"July 2, 2019",1588706877050.0,0,,0.0,,,-0.15,0.22,WTLC,0.2916,0.17,-0.154263
180,0.0,close,0.0,0.0,49.3,1639275905278.0,Jainex Aamcol Ltd.,,,,,,,,,,,,,,,,,48.8,Close,"July 3, 2019",1634940044522.0,0,,0.0,,,,47.8,505212-IB,59.0,48.9,-0.156148
181,0.0,previousclose,,,,,"Powerlinx, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,PWNX,0.0001,0.0001,0.0
182,986.0,close,-0.37,-0.00179,200.7,1572864374032.0,La Opala RG Ltd.,,,,,,,,,,,,,,,,,203.3,Close,"July 3, 2019",1629549829915.0,0,,0.0,,,,206.43,526947-IB,296.8,185.0,-0.0963
183,0.0,previousclose,,,,,"Emporia, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,EPRA,0.0001,0.0,0.0
184,,previousclose,,,,,Kanak Krishi Implements Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,780003-IB,0.0,0.0,0.0
185,,previousclose,0.0,0.0,,,Toyota Motor Corp.,,,,,,,,,,,,,,,,,49.0,Previous close,"August 7, 2017",1536716025812.0,0,,0.0,,,,48.0,TOM-GY,0.0,0.0,0.0
186,2589.0,previousclose,0.0,0.0,,,"Elio Motors, Inc.",,,,,,,,,,,,,,,,,1.8,Previous close,"July 2, 2019",1622456530619.0,0,,52820462.0,,,-1.43,1.9,ELIO,5.3,1.28,-0.372632
187,0.0,previousclose,0.0,0.0,,,BeijingWest Industries International Ltd.,,,,,,,,,,,,,,,,,0.09,Previous close,"March 28, 2019",1581466165920.0,0,,52119079.0,,,3.37,0.09,NFGRF,0.15,0.09,-0.1
188,126091.0,close,0.03,0.00143,21.6,1598708330748.0,Hooker Furniture Corp.,21.74,1569760422201.0,0.0,0.0,22.19,1568631094491.0,21.86,0.0,0.0,0.0,0.0,1613455631546.0,0.0676659125995675,22.27,1.0,2611.0,22.04,Close,"July 3, 2019",1566153571976.0,39199,20.96,251862662.0,22.34,1576311944394.0,7.41,21.76,HOFT,50.6,19.86,-0.235444
189,41596.0,previousclose,0.0,0.0,,,Samsonite International SA,,,,,,,,,,,,,,,,,11.91,Previous close,"July 2, 2019",1628110713738.0,0,,,,,15.94,11.95,SMSEY,21.14,10.0,-0.199311
190,,previousclose,,,,,"Iida Group Holdings Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,ANTOF,0.0,0.0,0.0
191,0.0,previousclose,,,,,Level Vision Electronics Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,LVLV,0.0001,0.0001,0.0
192,0.0,close,0.0,0.0,17.0,1610111442386.0,Parshwanath Corp. Ltd.,,,,,,,,,,,,,,,,,16.0,Close,"July 3, 2019",1633674650051.0,0,,0.0,,,,16.0,511176-IB,16.68,13.76,-0.02528
193,2982.0,close,313.0,0.02361,14223.0,1580192614605.0,"Dong Ah Tire & Rubber Co., Ltd.",,,,,,,,,,,,,,,,,13795.0,Close,"July 3, 2019",1612791574696.0,0,,0.0,,,,13748.0,282690-KP,14836.0,11715.0,0.094158
194,490053.0,close,-1041.0,-0.0076,138412.0,1616503653203.0,"Hyundai Motor Co., Ltd.",,,,,,,,,,,,,,,,,137755.0,Close,"July 3, 2019",1581703684838.0,0,,0.0,,,,141177.0,005380-KP,145830.0,94601.0,0.18732393219661642
195,8051.0,close,-0.1,-0.00274,38.4,1562387495053.0,Dolfin Rubbers Ltd.,,,,,,,,,,,,,,,,,37.73,Close,"July 3, 2019",1617266898670.0,0,,0.0,,,,38.05,542013-IB,86.2,27.0,-0.192113
196,0.0,close,0.0,0.0,7.6,1576384942520.0,Birla TransAsia Carpets Ltd.,,,,,,,,,,,,,,,,,7.7,Close,"July 3, 2019",1568749079530.0,0,,0.0,,,,7.8,503823-IB,0.0,0.0,0.0
197,0.0,previousclose,0.0,0.0,,,Fluidra SA,,,,,,,,,,,,,,,,,11.26,Previous close,"June 14, 2019",1582207275273.0,0,,0.0,,,,10.96,FLUIF,11.41,11.09,-0.050938
198,909.0,previousclose,0.0,0.0,,,Arcure SA,,,,,,,,,,,,,,,,,6.83,Previous close,"July 2, 2019",1626649698522.0,0,,0.0,,,,6.61,ALCUR-FP,8.96,6.57,-0.176194
199,3.0,previousclose,0.0,0.0,,,Verney-Carron SA,,,,,,,,,,,,,,,,,12.0,Previous close,"July 2, 2019",1562104384792.0,0,,0.0,,,,11.8,MLVER-FP,14.0,10.33,0.018033
200,13532.0,close,-0.03,-0.012,2.53,1631750277114.0,Natuzzi SpA,2.49,1574639832455.0,1.28,0.49965,3.8,1603557797034.0,2.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.52,Close,"July 3, 2019",1610632135485.0,3919,2.56,,2.5,1591411008367.0,1.16,2.6,NTZ,8.68,2.22,-0.443307
201,47123.0,close,25.0,0.01005,2657.0,1592345016737.0,"Alton Sports Co., Ltd.",,,,,,,,,,,,,,,,,2599.0,Close,"July 3, 2019",1584009890367.0,0,,0.0,,,,2543.0,123750-KP,6230.0,2358.0,-0.301657
202,40691.0,previousclose,0.0,0.0,,,Bigben Interactive SA,,,,,,,,,,,,,,,,,12.27,Previous close,"July 2, 2019",1602727118693.0,0,,0.0,,,,12.12,BIG-FP,12.67,7.0,0.500664
203,0.0,previousclose,0.0,0.0,,,Konami Holdings Corp.,,,,,,,,,,,,,,,,,2098.2,Previous close,"May 3, 2019",1586206978070.0,0,,0.0,,,,2092.2,KNM-LN,5592.0,4408.0,0.0
204,94543.0,close,0.09,0.00206,44.76,1630783552425.0,"Standard Motor Products, Inc.",46.33,1588774838391.0,0.0,0.0,46.43,1620265930035.0,45.34,0.0,0.0,0.0,0.0,1566843973985.0,0.0696218509581693,46.159,105.0,2518.0,46.09,Close,"July 3, 2019",1563509439467.0,36779,44.56,1000982365.0,45.32,1569327660512.0,21.13,46.36,SMP,57.02,43.09,-0.07401
205,1817862.0,close,0.34,0.00956,39.1,1569152659301.0,"Toll Brothers, Inc.",37.68,1580736943737.0,0.0,0.0,38.96,1598119916238.0,37.98,0.0,0.0,0.0,0.0,1597909033776.0,0.0664686800573465,37.32,101.0,31758.0,38.08,Close,"July 3, 2019",1606229932284.0,494875,37.11,5426096737.0,38.0,1580636150166.0,7.66,37.82,TOL,41.1,29.42,0.113615
206,2263170.0,previousclose,0.0,0.0,,,Peugeot SA,,,,,,,,,,,,,,,,,22.46,Previous close,"July 2, 2019",1596298196189.0,0,,0.0,,,,21.85,UG-FP,25.9,17.83,0.207504
207,36177.0,close,4.3,0.00511,883.14,1572928065499.0,Vaibhav Global Ltd.,,,,,,,,,,,,,,,,,888.19,Close,"July 3, 2019",1566110811983.0,0,,0.0,,,,888.93,532156-IB,885.35,586.3,0.21567
208,,previousclose,,,,,"Hasbro, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,HAS-MM,0.0,0.0,0.0
209,,previousclose,,,,,"Hyundai Motor Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,HYMPY,0.0,0.0,0.0
210,606.0,previousclose,0.0,0.0,,,Deer Valley Corp.,,,,,,,,,,,,,,,,,0.85,Previous close,"July 2, 2019",1600330942893.0,0,,13564821.0,,,6.71,0.85,DVLY,1.0,0.5,0.0
211,535.0,previousclose,0.0,0.0,,,Aston Martin Lagonda Global Holdings Plc,,,,,,,,,,,,,,,,,14.0,Previous close,"July 2, 2019",1613979038873.0,0,,2979558020.0,,,-37.77,13.0,AMGDF,16.31,10.0,-0.18571
212,440.0,close,20.0,0.01148,1832.0,1599039263373.0,Eldeco Housing & Industries Ltd.,,,,,,,,,,,,,,,,,1837.0,Close,"July 3, 2019",1581650035582.0,0,,0.0,,,,1782.0,523329-IB,2139.88,940.0,0.07962313100130253
213,,previousclose,,,,,Grand Banks Yachts Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,GBYLF,0.0,0.0,0.0
214,45.0,previousclose,0.0,0.0,,,Galliford Try Plc,,,,,,,,,,,,,,,,,9.31,Previous close,"July 2, 2019",1635467883042.0,0,,1028234078.0,,,6.54,9.1,GALLF,14.0,9.44,0.0
215,22182.0,close,0.15,0.02107,6.91,1579502174754.0,Hindustan Motors Ltd.,,,,,,,,,,,,,,,,,6.9,Close,"July 3, 2019",1634100756251.0,0,,0.0,,,,6.86,500500-IB,10.42,6.18,-0.192621
216,8.0,previousclose,0.0,0.0,,,Universal Entertainment Corp.,,,,,,,,,,,,,,,,,29.8,Previous close,"July 2, 2019",1592504999381.0,0,,2379787067.0,,,-10.8,29.3,UETMF,40.0,29.0,0.044667
217,129625.0,close,-0.17,-0.0014,129.82,1608560885619.0,Toyota Motor Corp.,129.58,1600736329208.0,0.85,0.00665,133.8,1625341589147.0,132.37,0.0,0.0,0.0,0.0,1574304866019.0,0.03292408838785533,127.17,103.0,2322.0,131.09,Close,"July 3, 2019",1630860578790.0,74984,129.18,,128.96,1606395129123.0,11.21,131.0,TM,139.62,116.22,0.093139
218,103272.0,close,0.1,0.04913,2.27,1604586664947.0,Nila Spaces Ltd.,,,,,,,,,,,,,,,,,2.3,Close,"July 3, 2019",1624432313528.0,0,,0.0,,,,2.15,542231-IB,5.2,1.36,-0.29368
219,0.0,previousclose,0.0,0.0,,,"Global Pharmatech, Inc.",,,,,,,,,,,,,,,,,0.52,Previous close,"June 28, 2019",1580148275738.0,0,,11986303.0,,,-5.47,0.51,GBLP,0.9,0.2,0.042744
220,96305.0,close,-472.0,-0.0599,7672.0,1635485474819.0,"Truwin Co., Ltd.",,,,,,,,,,,,,,,,,7632.0,Close,"July 3, 2019",1572990922395.0,0,,0.0,,,,8070.0,105550-KP,9413.0,3925.0,0.757454
221,429046.0,close,-0.16,-0.00096,169.96,1593675486226.0,"Snap-On, Inc.",164.69,1589409900681.0,0.15,0.00094,165.73,1604571456255.0,164.86,0.0,0.0,0.0,0.0,1576777519259.0,0.021378344936521153,169.1,4.0,7511.0,164.53,Close,"July 3, 2019",1595414608503.0,361431,168.0,9097213555.0,169.0,1576351309105.0,13.26,164.35,SNA,193.53,136.58,0.104948
222,31818.0,previousclose,0.0,0.0,,,Interplay Entertainment Corp.,,,,,,,,,,,,,,,,,0.025,Previous close,"July 2, 2019",1596010319895.0,0,,3130054.0,,,-1.74,0.026,IPLY,0.04,0.004,2.23
223,4.0,close,0.0,0.0,4.04,1569569493825.0,Mini Diamonds (India) Ltd.,,,,,,,,,,,,,,,,,4.12,Close,"July 3, 2019",1632791623264.0,0,,0.0,,,,4.05,523373-IB,10.52,3.8,-0.031914
224,113035.0,previousclose,0.0,0.0,,,Savaria Corp.,,,,,,,,,,,,,,,,,13.81,Previous close,"July 2, 2019",1635039485491.0,0,,0.0,,,,13.8,SIS-CT,20.96,11.59,0.009183
225,920867.0,previousclose,0.0,0.0,,,Watkin Jones Plc,,,,,,,,,,,,,,,,,2.11,Previous close,"July 2, 2019",1576910353818.0,0,,0.0,,,,2.13,WJG-LN,2.47,1.89,0.007382
226,84054.0,close,-0.27,-0.01383,19.98,1623515246571.0,General Motors Co.,20.0,1592671678711.0,-0.83,-0.0416,20.0,1598229912748.0,21.3,0.0,0.0,0.0,0.0,1634033817264.0,0.00313380192118808,19.92,100.0,754.0,20.68,Close,"July 3, 2019",1614075357825.0,256607,19.91,28934053502.0,20.44,1623805350272.0,,20.97,GM+B,27.61,14.1,0.31654423420428135
227,,previousclose,,,,,"Keangnam Enterprises Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,KNGEF,0.0,0.0,0.0
228,7676.0,close,-0.09,-0.1921,0.41,1624615198301.0,Electrameccanica Vehicles Corp.,0.45,1570206019779.0,0.75,1.90027,1.14,1622751669597.0,0.45,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.39,Close,"July 3, 2019",1605095894368.0,4144,0.47,14907333.0,0.47,1566688431034.0,,0.5,SOLOW,1.79,0.2,0.10745348663930039
